fichier	corpus	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Adultes_Entretiens_mar_ferr_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	9624	549	40;	40	12	7	18	47	152	719	51	0	96	22	48	154	95	0	84	26	21	359	x
./ttg_perceo_clan/Adultes_Entretiens_mat_tho_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	151	34	21;	21	1	0	0	0	1	12	2	0	0	0	0	1	2	0	0	2	0	7	x
./ttg_perceo_clan/Adultes_Entretiens_memoire_yun_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	705	209	22;	22	0	0	0	0	3	44	0	0	4	1	10	13	5	0	2	1	0	10	x
./ttg_perceo_clan/Adultes_Entretiens_mili_89.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	5686	338	45;	45	6	9	14	220	65	422	29	0	30	11	23	53	30	0	19	43	8	229	x
./ttg_perceo_clan/Adultes_Entretiens_moufle_bre_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	229	54	20;	20	0	0	0	2	0	19	0	0	4	0	2	2	0	0	3	0	0	6	x
./ttg_perceo_clan/Adultes_Entretiens_moz_car_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	105	8	19;	19	0	0	0	0	0	10	0	0	0	1	0	4	0	0	0	0	1	3	x
./ttg_perceo_clan/Adultes_Entretiens_msf_blan_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	187	20	23;	23	0	0	1	3	3	9	0	0	1	0	3	3	0	0	0	0	0	3	x
./ttg_perceo_clan/Adultes_Entretiens_orthophoniste_gom_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	575	89	40;02.12	40.1667	1	1	2	5	8	53	2	0	3	0	1	5	8	0	2	0	3	29	x
./ttg_perceo_clan/Adultes_Entretiens_orthophoniste_lat_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1187	246	56;	56	2	3	2	2	16	70	2	0	11	2	8	15	9	0	8	1	2	46	x
./ttg_perceo_clan/Adultes_Entretiens_orthophoniste_sow_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	597	131	40;02.12	40.1667	0	2	2	4	1	52	1	0	3	1	7	13	0	0	5	0	0	20	x
./ttg_perceo_clan/Adultes_Entretiens_ouvrier_pal_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1932	266	19;	19	0	1	1	106	35	133	5	0	15	2	17	23	14	0	21	1	0	67	x
./ttg_perceo_clan/Adultes_Entretiens_paralysie.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1829	162	65;	65	7	2	1	106	12	188	21	0	2	0	6	2	6	0	17	15	0	91	x
./ttg_perceo_clan/Adultes_Entretiens_pom_tho_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	23	2	22;	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	x
./ttg_perceo_clan/Adultes_Entretiens_pomp_prov_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1300	266	22;	22	0	0	0	27	23	90	4	0	10	0	5	13	14	0	10	2	1	44	x
./ttg_perceo_clan/Adultes_Entretiens_pompe_bli_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_prov_pin_89.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	4911	606	30;	30	7	20	3	70	74	375	31	0	47	7	14	29	75	0	43	36	14	198	x
./ttg_perceo_clan/Adultes_Entretiens_psychologue_dum_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	558	108	20;	20	2	1	0	0	2	41	0	0	4	2	1	3	6	0	2	1	0	10	x
./ttg_perceo_clan/Adultes_Entretiens_quen_quen_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1184	88	63;	63	5	1	2	24	10	85	1	0	13	6	4	5	7	0	8	4	0	39	x
./ttg_perceo_clan/Adultes_Entretiens_recherchecancer_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	740	120	20;	20	1	1	0	7	12	50	2	0	2	0	5	10	6	0	9	3	0	20	x
./ttg_perceo_clan/Adultes_Entretiens_rwanda_lam_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	957	82	55;	55	4	1	1	72	18	97	7	0	7	3	6	9	5	0	11	4	2	34	x
./ttg_perceo_clan/Adultes_Entretiens_sculpture_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_sncf_dez_11.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	740	44	22;	22	0	3	0	1	18	43	0	0	7	3	6	14	6	0	5	3	2	24	x
./ttg_perceo_clan/Adultes_Entretiens_tatouagepolynesie_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_theorielinguistique_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_tromboniste.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	798	112	40;02.12	40.1667	0	0	4	13	9	76	1	0	5	2	1	6	7	0	3	4	2	26	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_admission_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2850	214	23;	23	8	1	3	31	58	249	7	0	35	4	14	36	43	0	26	8	4	97	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_bres_m1_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3020	75	37;	37	5	3	4	6	47	193	12	0	29	9	50	71	41	0	38	8	19	73	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_cancer_lis_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2249	205	65;	65	16	4	1	6	41	133	10	0	36	7	20	30	8	0	26	6	2	76	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_chev_beu_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1420	128	21;	21	3	5	1	25	16	113	3	0	9	1	8	16	12	0	11	3	3	77	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_forum_gom_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2648	179	21;	21	2	11	4	36	61	166	8	0	36	6	15	39	26	0	32	6	6	69	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_guid_lin_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1486	86	30;	30	4	3	3	27	21	88	3	0	12	2	24	33	11	0	13	6	0	45	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_plaid_haut_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1827	51	42;	42	28	6	2	13	38	117	2	0	30	2	20	51	25	0	19	16	9	58	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_sdl_bas_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3040	277	21;	21	19	8	3	70	35	199	14	0	26	5	38	32	19	0	32	5	4	75	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_vacances_seb_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	5729	775	19;	19	3	4	3	315	62	450	34	0	58	7	23	73	24	0	42	11	13	243	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_vin_car_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	639	58	49;	49	0	2	0	23	5	40	2	0	0	0	3	5	4	0	4	0	0	22	x
./ttg_perceo_clan/Adultes_GenreNonRenseigne_voyage_jus_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2381	232	36;	36	5	5	4	46	58	231	7	0	39	3	14	31	15	0	25	10	2	83	x
./ttg_perceo_clan/Adultes_Reunions_ag_ael_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	382	25	49;	49	8	0	0	4	6	18	1	0	5	1	5	5	1	0	9	0	3	12	x
./ttg_perceo_clan/Adultes_Reunions_asforel_ros_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	371	63	20;	20	1	0	0	6	3	32	5	0	2	0	2	3	0	0	5	0	0	15	x
./ttg_perceo_clan/Adultes_Reunions_assemblee_sar_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1636	135	35;	35	19	0	3	2	26	87	2	0	8	0	19	18	12	0	20	2	2	39	x
./ttg_perceo_clan/Adultes_Reunions_bask_par_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1345	57	45;	45	3	6	3	22	19	86	3	0	13	5	6	33	14	0	17	9	2	46	x
./ttg_perceo_clan/Adultes_Reunions_bila_jad_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1151	104	23;	23	6	5	2	12	8	69	4	0	18	0	6	12	6	0	16	2	1	37	x
./ttg_perceo_clan/Adultes_Reunions_bilan_pag_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1570	249	47;	47	14	2	6	13	29	93	6	0	19	3	11	27	11	0	17	2	0	43	x
./ttg_perceo_clan/Adultes_Reunions_boi_m1_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1952	148	30;	30	2	7	4	50	15	166	7	0	15	1	15	13	21	0	13	13	2	38	x
./ttg_perceo_clan/Adultes_Reunions_cnrs_mar_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1296	134	38;	38	9	2	0	2	12	83	1	0	8	1	12	24	8	0	12	3	0	44	x
./ttg_perceo_clan/Adultes_Reunions_conseil_luc_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1574	147	72;	72	1	3	5	22	24	97	12	0	9	2	26	39	5	0	12	3	2	65	x
./ttg_perceo_clan/Adultes_Reunions_creances_ley_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	998	205	38;	38	5	4	1	4	8	41	1	0	3	0	4	10	4	0	7	2	3	34	x
./ttg_perceo_clan/Adultes_Reunions_cro_cons_mun_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1253	66	40;	40	6	3	3	15	16	76	4	0	24	1	18	30	5	0	9	5	2	37	x
./ttg_perceo_clan/Adultes_Reunions_deb_lmmairie_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2068	205	60;	60	14	8	3	10	38	149	10	0	26	1	12	29	25	0	24	8	6	77	x
./ttg_perceo_clan/Adultes_Reunions_ferme_jea_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1349	211	35;	35	2	6	8	23	12	129	0	0	5	1	4	10	16	0	15	8	5	62	x
./ttg_perceo_clan/Adultes_Reunions_harmonie_per_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	212	38	62;	62	0	0	0	5	4	17	1	0	0	0	2	1	4	0	3	0	1	4	x
./ttg_perceo_clan/Adultes_Reunions_hen_sai_vin_reunion_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1270	152	21;	21	6	7	6	7	12	103	0	0	7	2	7	16	10	0	12	7	2	42	x
./ttg_perceo_clan/Adultes_Reunions_judo_jen_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	985	142	46;	46	9	4	11	8	8	80	2	0	6	2	6	16	5	0	8	5	4	51	x
./ttg_perceo_clan/Adultes_Reunions_lan_reu_mjc_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	477	45	40;02.12	40.1667	0	3	1	7	3	36	1	0	7	0	4	4	4	0	7	7	0	18	x
./ttg_perceo_clan/Adultes_Reunions_leg_reu_educ_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1089	119	45;	45	10	1	5	2	11	84	1	0	5	1	3	9	15	0	19	5	1	46	x
./ttg_perceo_clan/Adultes_Reunions_lin_dans_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1309	141	57;	57	10	4	2	9	15	86	2	0	9	0	13	18	12	0	10	3	1	47	x
./ttg_perceo_clan/Adultes_Reunions_maitres_vil_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1729	361	45;	45	9	7	3	14	12	144	8	0	9	2	9	16	9	0	15	2	4	62	x
./ttg_perceo_clan/Adultes_Reunions_mrjc_lau_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1113	108	30;	30	8	1	7	4	29	78	0	0	11	0	14	22	10	0	18	2	0	40	x
./ttg_perceo_clan/Adultes_Reunions_pap-pet-thi_reu.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3389	301	30;	30	12	5	11	11	36	232	11	0	24	6	22	70	41	0	57	9	5	85	x
./ttg_perceo_clan/Adultes_Reunions_pooky_que_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1251	222	45;	45	13	2	0	4	10	44	1	0	9	1	11	31	4	0	5	2	1	46	x
./ttg_perceo_clan/Adultes_Reunions_pooky_que_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1081	206	55;	55	5	2	2	11	9	54	5	0	7	2	6	17	7	0	15	5	0	49	x
./ttg_perceo_clan/Adultes_Reunions_prof_div_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1151	223	32;	32	3	2	5	19	15	88	2	0	6	1	15	18	8	0	14	3	2	39	x
./ttg_perceo_clan/Adultes_Reunions_professeur_sai_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	255	29	20;	20	0	3	0	1	4	15	1	0	2	0	4	3	1	0	3	2	0	16	x
./ttg_perceo_clan/Adultes_Reunions_reunion_hen_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2250	227	47;	47	6	19	8	41	40	157	8	0	32	4	30	40	14	0	37	2	3	50	x
./ttg_perceo_clan/Adultes_Reunions_reunion_jan_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1790	176	37;	37	15	1	6	3	26	119	7	0	27	0	7	17	27	0	23	5	1	46	x
./ttg_perceo_clan/Adultes_Reunions_reunion_luc_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1273	188	53;	53	2	3	3	19	17	96	4	0	8	0	5	11	3	0	7	7	2	40	x
./ttg_perceo_clan/Adultes_Reunions_reunioncentreaere_jea_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2597	489	30;	30	11	6	13	29	27	202	18	0	20	1	6	24	16	0	22	4	1	121	x
./ttg_perceo_clan/Adultes_Reunions_reunioncoach_das_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2746	357	25;	25	21	12	12	35	37	246	8	0	33	5	12	41	38	0	25	6	6	94	x
./ttg_perceo_clan/Adultes_Reunions_reunionderom_sto_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	458	86	66;	66	0	2	0	3	18	29	1	0	5	0	10	2	8	0	5	2	1	7	x
./ttg_perceo_clan/Adultes_Reunions_reunionelus_del_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Reunions_reunionelus_mun_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Reunions_reunionkholle_moi_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1419	144	19;	19	1	2	5	29	22	122	1	0	8	0	25	17	21	0	13	16	2	53	x
./ttg_perceo_clan/Adultes_Reunions_reunionpp_aar_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2588	313	28;	28	20	5	11	9	35	242	13	0	38	3	19	50	18	0	23	2	1	112	x
./ttg_perceo_clan/Adultes_Reunions_see_reu_mat_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2168	291	49;	49	11	13	7	23	21	177	2	0	15	3	20	27	13	0	43	2	2	65	x
./ttg_perceo_clan/Adultes_Reunions_taki_cam_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2298	470	55;	55	14	7	2	12	48	134	10	0	14	1	21	32	19	0	30	5	3	65	x
./ttg_perceo_clan/Adultes_Reunions_tscha_cha_reu_ass_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1612	207	23;	23	1	17	2	10	27	102	2	0	8	4	19	21	18	0	11	5	2	52	x
./ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub15_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1207	169	29;	29	3	5	2	0	14	55	6	0	21	3	1	8	6	0	8	2	1	40	x
./ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub16_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	973	148	29;	29	12	0	1	5	14	56	2	0	8	2	11	10	9	0	24	7	0	38	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem1_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	636	115	29;	29	0	1	2	0	6	29	2	0	8	3	1	14	2	0	1	3	0	18	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem2_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	603	69	29;	29	0	0	0	1	0	21	1	0	7	1	1	13	0	0	5	0	0	16	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem3_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	705	104	29;	29	1	3	2	1	13	42	1	0	9	3	1	15	6	0	6	2	0	20	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem4_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	704	78	29;	29	3	2	1	2	2	27	3	0	13	0	2	13	2	0	2	0	0	20	x
./ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra11_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	739	119	30;	30	3	2	9	0	19	25	0	0	4	0	0	5	9	0	10	3	2	29	x
./ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra12_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	1189	178	30;	30	3	2	2	3	13	77	1	0	21	4	1	6	7	0	19	3	0	37	x
./ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand3_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	641	114	31;	31	0	0	1	5	3	21	0	0	5	0	3	5	1	0	10	1	0	17	x
./ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand4_Can_Anon.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	736	106	31;	31	1	1	2	2	6	33	1	0	7	1	4	8	5	0	15	3	1	25	x
./ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien1_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	580	115	20;	20	1	4	2	3	4	46	4	0	1	1	0	3	10	0	7	1	0	24	x
./ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien2_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	642	118	20;	20	0	2	2	3	6	49	4	0	3	2	2	8	4	0	8	4	0	31	x
./ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien3_bia.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia10_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	291	60	26;	26	0	1	0	1	10	14	0	0	2	1	2	2	4	0	1	0	1	7	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia11_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	257	32	26;	26	0	1	1	1	5	13	0	0	1	1	1	7	0	0	1	0	1	12	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia12_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	212	41	26;	26	0	0	0	5	3	16	0	0	0	0	0	4	3	0	0	1	0	9	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia1_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	757	147	26;	26	3	0	3	0	7	39	0	0	4	0	9	8	4	0	5	0	0	33	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia2_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	400	74	26;	26	1	0	1	0	1	18	1	0	3	0	4	7	1	0	2	1	0	19	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia3_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	209	42	26;	26	1	0	0	0	3	19	0	0	0	0	1	2	2	0	2	0	0	5	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia4_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	432	80	26;	26	0	0	1	1	2	25	2	0	3	0	7	2	2	0	4	1	0	16	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia5_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	509	83	40;02.12	40.1667	0	0	1	1	5	32	0	0	3	0	0	5	2	0	5	1	0	19	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia6_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	315	56	26;	26	1	0	0	0	2	10	0	0	6	0	1	4	2	0	0	2	0	13	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia7_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	414	67	40;02.12	40.1667	0	1	0	0	3	22	0	0	6	0	1	7	1	0	4	1	0	16	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia8_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	429	100	40;02.12	40.1667	2	1	0	3	10	32	3	0	4	1	2	0	6	0	2	2	0	35	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia9_can.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	146	40	26;	26	0	0	0	0	1	6	1	0	0	0	1	4	1	0	0	2	0	6	x
./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia1_gav.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	980	119	20;	20	1	2	2	0	11	75	1	0	7	2	1	6	6	0	9	3	2	28	x
./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia2_gav.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	841	114	20;	20	5	3	3	4	16	54	0	0	9	4	3	2	11	0	8	1	0	24	x
./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia3_gav.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	654	60	20;	20	0	1	3	0	2	55	0	0	4	2	0	6	0	0	3	9	0	28	x
./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny1_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	591	98	20;	20	2	3	1	3	6	26	2	0	0	3	1	2	6	0	1	1	0	37	x
./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny2_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	459	97	20;	20	0	3	2	1	8	28	4	0	0	0	0	2	5	0	3	0	4	11	x
./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny3_cha.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	644	121	20;	20	0	2	4	2	11	59	0	0	0	0	0	2	7	0	7	1	0	13	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle1_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	613	103	25;	25	3	4	1	1	6	44	0	0	2	0	2	3	4	0	3	1	0	17	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle2_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	851	146	25;	25	1	1	1	0	11	53	1	0	3	0	7	6	4	0	9	3	0	37	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle3_sow.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	771	145	25;	25	2	1	2	0	9	48	0	0	2	0	5	2	2	0	2	0	0	36	x
